s,t,status,forcedness_ln,L1,L2,path_len_edges
607332167,8086956144,no_path,,,,0
11383553119,11377008417,ok,0.0018825393552527627,8249.375025770685,8264.919425794616,70
9369659521,9327595789,ok,0.0013518576314394488,2402.380479514967,2405.630352087406,31
11383553084,5348062443,ok,0.001173240328282098,5891.579909286511,5898.496204878485,56
7868195246,11377005945,ok,5.795873561843976e-05,4982.075519267703,4982.364282433649,41
2090300537,5172386535,ok,0.0019469079517665517,2348.7977747781997,2353.375122234236,18
9352962610,9369659490,ok,0.008797434695293736,1172.9569803395884,1183.3215165932033,20
4644456578,6729361891,ok,0.048910686489456304,245.0287139857353,257.31115955421143,5
9369659504,9482872254,ok,0.015212130234222855,2572.8656862724006,2612.3036614524876,28
9078697595,11377008412,ok,0.0027019074567547546,5745.352112828403,5760.896512852334,43
5130438563,5920272175,ok,0.0005681826850064206,3599.4789739386933,3601.5247166894987,34
9260067520,9201224534,ok,0.013005689845313492,1860.2772260311515,1884.6294300056659,17
4680058488,10738344059,ok,0.0014612066570681825,6834.607777227501,6844.601851535775,28
9270954778,4674264728,ok,1.1894148669506258e-05,2551.1924509828523,2551.222795425609,22
4646533395,5364054048,ok,0.032300587635799655,1880.7984504882688,1942.5411401803035,11
11377008423,5172386843,ok,0.0006976376025507871,4779.852788860583,4783.1885573442205,46
9274304199,4644458330,ok,0.00576253293818547,3724.980364366216,3746.5076526930256,35
6518898186,9225571926,ok,0.001988279871993888,2084.6434282466507,2088.7924061130775,27
5130438554,2094031777,ok,0.00826221533590032,3357.966552298399,3385.8257258077056,31
5172386471,11246163032,ok,0.008915086820164642,4685.858307585326,4727.8199089631225,36
11370676750,6424387028,ok,3.622864934476069e-05,3976.3364851200595,3976.4805450297877,43
5172386891,5913325101,ok,0.009756206401765968,2749.9075682646685,2776.8675337351683,24
12364873997,4644458372,ok,5.34142744437845e-06,5680.946157431267,5680.976501874024,63
11383450494,9327481219,ok,0.00877989275355052,5094.145955044706,5139.068931077526,30
6518898217,4698286784,ok,1.4645574739548908,41.9190855585625,181.32639593854844,1
3955454005,4670330998,ok,4.332540806030779e-06,7882.1241608553355,7882.1583105538775,62
6041001001,9352983244,ok,0.0003117530893581774,4729.042353382372,4730.516876777415,41
4644457981,9422127064,ok,0.0003733031230267842,2520.36564907598,2521.3066850788605,24
4644457984,5172386725,ok,0.0001515683336967345,4669.598384948445,4670.306201834642,55
11368370527,11383454591,ok,0.0041771207724138094,3022.173525139883,3034.8239116517098,33
11383564591,4644456545,ok,0.004123230166587908,3152.8525394579433,3165.879313898406,37
9343143023,9229603176,ok,0.015279029035946856,3869.2789762629945,3928.851750233266,28
10182037328,4644458106,ok,0.00010969449762020737,5942.1824163186475,5942.834276785673,44
3966919725,10738344061,ok,0.0018613375323734715,5364.301663316535,5374.295737624809,22
11377008429,6168025735,ok,0.0027157276115948393,3427.517733182891,3436.838588453559,32
2094031777,9327481394,ok,0.00700608592482474,5541.198081380952,5580.156504940223,31
4644458135,9422127021,ok,0.006393745389460436,3825.9899870692498,3850.53076304367,40
8086956139,4644458331,ok,0.000365162223657683,6989.235011892138,6991.787682531824,56
9369826368,9369826371,ok,0.6717619815299528,160.5820737389041,314.3689060266356,2
6550885311,11383534601,ok,0.0005917852526690459,5490.01692641212,5493.2667989845595,55
11368342960,9422127114,ok,0.010320595038823198,2428.4590503047957,2453.6519720855213,19
9260067518,4644456553,ok,0.00010493733945940334,1694.1250787991225,1694.302865105651,25
11370689792,4644458092,ok,0.01304392443227569,3075.127081039517,3115.501554641107,32
3191227025,9327595719,ok,4.865828571765216e-05,9544.609519298045,9545.073954934327,66
5172386563,3955635841,ok,0.00036659952803117435,4261.195301598486,4262.757740162022,43
7868203108,6294677770,ok,0.004201361401705508,6208.324323243972,6234.4626071653265,40
9222956472,11293002570,ok,0.013678008456715273,2391.8435582672314,2424.783980812105,21
3345618709,5344150548,ok,0.1033868124754671,2052.134333668461,2275.653360026796,7
4691920296,2090302456,ok,0.00030636232576565487,4602.25484452829,4603.665018027213,37
11166132492,9352983243,ok,0.023238342534569856,2656.5998991079823,2719.0577756187504,29
4674264729,11383463949,ok,0.0004024834862118991,6341.022818789691,6343.575489429376,57
3966737286,9369659527,ok,4.480051406374522e-05,6445.388042106185,6445.676805272132,53
5348056595,4637864554,ok,3.137445132416391e-06,10884.539340683177,10884.573490381721,69
4644458158,9078652288,ok,0.00010721186342443979,2870.5761997747286,2870.88397609655,29
3966873983,2090305024,ok,0.0019627428796772,3256.5248697265156,3262.922867485387,22
5364054067,5172386789,ok,8.52769627586457e-05,5445.970619844398,5446.435055480681,26
4553784747,4644456586,ok,1.165271977470122e-05,2604.0500884122976,2604.0804328550544,20
11383534585,5348807567,ok,2.862287813504792e-05,5073.613957033866,5073.759180546211,59
9327595722,5130438540,ok,0.001068048370732868,3041.1893878853734,3044.4392604578125,39
12920886488,9369659509,ok,0.0005090435631258074,6382.647212567457,6385.897085139897,37
5172240732,9327481444,ok,0.0004861279598097371,6683.59563344225,6686.845506014689,47
11368370594,3955453964,ok,0.014402217619450493,3846.5776987864488,3902.3778060187446,19
4682895188,5172386601,ok,0.009303242213545088,2887.9248542927967,2914.9172825725905,29
13012904669,4659625120,ok,0.0014118414578825754,7335.966355452801,7346.330891706415,58
2088594502,11370676736,ok,0.01442332600198521,2681.638334608638,2720.596758167909,36
4641835260,7868195253,ok,0.0009616677837351682,2104.086053381692,2106.1104583999645,26
9966103645,4654975929,no_path,,,,0
13012904669,4655595080,ok,0.019992497799068278,3273.134586839669,3339.2312399040616,23
9229603176,11782519937,ok,0.0005679317427233753,3501.641781183061,3503.631039530252,40
9013292101,4655595070,ok,3.306110940516109e-11,5639.5416981856515,5639.541698372102,47
3955635844,9352983531,ok,0.002787518004385887,2094.501945730551,2100.348552589636,27
4646709167,11377005937,ok,3.790671296664686e-05,3800.3078624409313,3800.451922350659,39
9170269045,6967793518,ok,8.654607055835977e-06,5648.914767404108,5648.963656753271,45
9369826408,4654975986,ok,0.00022489974898826892,2653.286859298651,2653.8836499538197,25
11383511600,6440411656,ok,0.03319481963468139,968.4210714435548,1001.1071369327011,10
9352983244,9078697597,ok,0.025619320164687823,1217.914269112053,1249.5195286815194,12
4690629654,5172386735,ok,0.0004184388642126316,3054.6759919303863,3055.954454543555,20
4682797808,9352962613,ok,0.022511952208522437,1446.8330766376891,1479.773499182562,11
11383463958,6518850347,ok,0.00024287242278529892,5460.7708398248005,5462.097271539266,45
12944434516,11377005959,ok,0.0015769240666384824,2956.9534114481994,2961.619980892448,15
11383517044,11370689803,ok,0.009225570103563162,2831.7138786351056,2857.958930171833,29
358928055,2088602856,ok,5.157289184763936e-07,4978.114135680159,4978.11670303824,38
2088594470,2087123410,ok,0.011746323800817993,3297.2071118069935,3336.165535366264,22
11377005937,3966737343,ok,0.007039114652218628,4007.758849559571,4036.0694474753254,41
4712082127,414688736,ok,0.0004617398647625849,5527.097712157942,5529.650382797628,42
2090305029,3966919725,ok,0.0018606772803477362,4008.669793310734,4016.135577673282,25
6440411700,12872551174,ok,0.0016976075182418403,4394.0952720296655,4401.561056392214,27
11383564629,3582943818,ok,7.009768258150965e-07,3662.542165780852,3662.5447331389337,47
11368447934,11005384323,ok,0.015225429763901486,1427.2902785772098,1449.1876619951656,9
6518850349,11368342960,ok,0.004993220786042765,1565.7737049877032,1573.611510459781,20
9202074161,7868195277,ok,0.006410867396811852,2202.533763919337,2216.699273903966,21
12944434502,10738344161,ok,3.0795852437608533e-06,11089.04065173421,11089.074801432753,71
11377008372,4690629670,ok,0.001271079739540719,4206.236361400402,4211.586222548865,37
4553784763,4690629657,ok,0.013712534721097206,2711.706096919131,2749.146576192018,17
4553784757,358928066,ok,0.06998364425176085,997.0318863301553,1069.3073655953274,6
2093022271,11383454627,ok,0.0019078331851980941,4243.5372372187785,4251.6409261679155,25
11368370559,3955635841,ok,0.00035550545118420923,3595.543674962084,3596.822137575253,34
806428924,11383450506,ok,0.0015158629006912145,5341.8738966928795,5349.9775856420165,33
11370689774,11383454627,ok,0.0016704642792544533,4523.887582460722,4531.45089042973,43
6518850342,7461497700,ok,0.0009301189915402214,2198.419261186755,2200.46500393756,27
806427732,11370689801,ok,0.0002271641511554897,5627.284946710493,5628.563409323662,32
11383450535,6730113080,ok,0.0009973231931607435,6104.867485428209,6110.959048486243,40
11383454591,11383564623,ok,0.0010535215690029886,3083.1461482802865,3086.3960208527255,24
3966873817,5913325106,ok,0.005003308236547583,4062.393973020013,4082.770314296509,24
4644458360,2087123451,ok,0.016297363251378687,2457.2299140701116,2497.6043876717013,26
9259996679,4690629658,ok,0.002105903208915617,2537.7377070805455,2543.08756822901,25
4654975984,11370676759,ok,0.0005342264476435175,2759.3721200381337,2760.846643433177,34
9229603177,9327595279,ok,0.00043361303853180124,4586.640431559164,4588.629689906355,37
9195159945,11377005951,ok,0.00615828576228728,5503.277025143639,5537.272346708041,37
2925528373,9202074169,ok,0.15705518064716165,936.1182246764329,1095.3146554681375,6
437298420,5913325114,ok,0.0006469796576615269,10301.177315166035,10307.844123751129,76
11383564601,8095370608,ok,0.0005604219142572311,7046.168077244234,7050.118010957588,58
11370676744,4553556558,ok,0.012122664762481361,2315.6757306758836,2343.9187356184143,28
4553784765,9170269040,ok,7.646419786451681e-05,4034.864505535347,4035.173040009025,30
357951330,10614202028,ok,0.0009660927625635428,6619.351655075492,6625.749652834365,36
5172386661,11292996708,ok,0.00221775369860517,1127.001013868127,1129.50319812359,9
5340984885,11370676767,ok,0.0025720785815375666,3643.7735118017804,3653.157646800314,31
9327595813,11383450512,ok,0.002482553366422635,2208.8435421949125,2214.3339264326232,19
11383564583,5172386453,ok,0.0007316087232879815,4045.4837371201465,4048.4445312514868,38
3462615774,9075904231,ok,0.00046211690002805647,7030.951950812496,7034.201823384936,54
9352962609,5348062442,ok,0.002724726236658311,5697.1714496551285,5712.71584967906,41
4642688812,11368370559,ok,0.007260511031632938,3075.4820337753645,3097.8928635989005,23
9327481533,4712721504,ok,0.001488268336823862,6958.977292511172,6969.341828764787,50
11368472901,4655064743,ok,0.00816605185135188,3368.2343855799327,3395.8521728888763,28
3966737299,5872905408,ok,0.0001933520036521278,2401.789116109321,2402.2535517456045,15
9237433034,1980805287,ok,1.0134717324304043e-05,2994.0932755754984,2994.1236200182548,22
6730113081,4646520384,ok,0.0018744708444098875,2105.251657493151,2109.201591206505,13
4682895188,13072303663,ok,0.0037607266751493,1611.0755985727562,1617.1458206206871,18
6168025738,9220694513,ok,4.555993643666952e-07,5635.120888749123,5635.123456107203,62
11377005951,9179722210,ok,0.014111147506353937,2292.190385212361,2324.765114723572,19
3582943806,6518898211,ok,0.04224869922775323,964.6709226560469,1006.3002140175984,12
4690629669,11368370600,ok,0.0037616331144328286,1419.544433739083,1424.894294887547,11
5920272168,5920272173,ok,0.10665982412045594,223.93409896998878,249.13916393866174,4
9422094467,11368342964,ok,0.025336732650152755,932.8180158707213,956.7545326225895,11
6550885309,4655595077,ok,4.986894908125739e-07,5148.208431066127,5148.210998424208,48
4711514083,9274304179,ok,0.00023655640773670753,2589.843435804343,2590.4561523322704,33
11383534571,5346309961,ok,0.0008923407911850841,3640.338784515832,3643.588657088271,39
9274304730,4634227107,ok,0.0006046730485010951,2884.3966713466502,2886.1413156915496,38
3966737257,4646709167,ok,0.00015051301071864013,3085.4521023764046,3085.9165380126874,20
4635508966,9274304189,ok,8.42145894177251e-05,3548.6235239915013,3548.922382448517,36
13169560597,7259984490,ok,0.0015813305691415281,6315.045454847677,6325.03952915595,22
12944434519,6518850369,ok,7.831492311974527e-05,5930.127131572255,5930.5915672085375,31
9366516472,5172386562,ok,0.00039391436351988063,6350.851089319789,6353.3532735752515,48
4646709095,4644458373,ok,8.399446465527364e-05,2149.3781275039964,2149.558670951377,29
5172386804,5172386468,ok,0.09964436677715284,1396.2768260540824,1542.5758529556717,16
6168025706,607332449,no_path,,,,0
5172386535,414688778,ok,0.000983239936123751,4653.0834858380085,4657.660833294046,32
11383564582,10913604995,ok,0.012856891788165662,1429.0765273418638,1447.5686303671682,17
4655064742,7259984586,ok,0.00037503083925567206,8663.989382204974,8667.239254777414,53
3955635827,2094268580,ok,0.004924047743221676,5721.61939219348,5749.86239713601,46
6794706141,3966747292,ok,0.0664463191441138,2295.967573234786,2453.7087963320546,19
4553784764,9422127051,ok,0.004274834536568386,4756.399198371881,4776.775539648376,34
5364054081,9274304190,ok,0.0009109231621916222,2244.767967165905,2246.8137099167097,25
358925467,4682895589,ok,0.00017480428966702718,3194.818013887585,3195.3765305952543,25
11738716276,9202074159,ok,0.021535829978085598,1478.4897458731919,1510.6755800394687,11
4712081634,9201224527,ok,0.026080197294092087,1405.0879403422323,1442.2149464778936,11
9274304193,9366887327,ok,0.00030204218811609505,4881.108600461162,4882.583123856203,39
12364779902,414688694,ok,0.003395714805550151,4808.770245086214,4825.127213486312,36
4637514377,9334554517,ok,0.08636014040406903,1621.9605299331963,1768.2595568347856,13
11383534598,9271788171,ok,0.00010368776767778279,5908.939661769877,5909.552378297803,65
9042151831,11377005958,ok,0.0006996885083457148,9881.363157174012,9888.279452765986,69
358928055,6041000999,ok,0.01680940936265533,2418.178476158463,2459.170186091794,22
5292738533,3966919780,ok,0.0006718901528067606,9519.187916357463,9525.585914116336,64
9369659491,4646484094,ok,0.0006520732789308696,6055.524981291917,6059.474915005271,63
9352983242,7868195260,ok,0.006845350363941912,1464.0263521077845,1474.0825051070435,26
9422130120,4690629623,ok,0.0037017569018397496,2218.6325848056795,2226.8606430290315,18
9369826401,3462615774,ok,0.0004208860208881009,5805.28832740874,5807.732206374141,38
6518850366,13169574007,ok,0.00026926946260082574,8862.995002170783,8865.381857411243,61
11368342965,7868195281,ok,0.00035523073488980125,3598.3247688368633,3599.603231450032,27
3966873831,5920272176,ok,0.0005266341100769545,3883.5390264236653,3885.5847691744707,36
11383564610,2094042063,ok,0.0039270003013881696,2158.098807640715,2166.5903244908222,32
9369825749,6518850356,ok,0.0028735570107619765,2107.6473280963114,2113.7124829628224,27
9202074161,9369659463,ok,0.003972202161452704,2604.08822222405,2614.452758477665,38
6041001000,4922052431,ok,0.0011595284295667348,3632.174025733973,3636.388077462185,22
5172385295,5172386471,ok,0.03875348012225812,1360.9667797987122,1414.7442812838588,9
2377078374,11368370593,ok,0.0018381817815587413,5633.29118210503,5643.655718358645,62
8900434746,9327595807,ok,0.0030753531766355524,5482.367630536613,5499.253799402371,33
4690629605,11383450518,ok,0.00036400808213489543,4064.6420010221855,4066.121832880581,30
6145432092,10212002726,ok,0.01305200992783287,3695.8231606647073,3744.3772562339477,21
2925528399,11383564606,ok,0.008137816735913291,2599.3788403860553,2620.61841367973,19
5869979418,7275931462,ok,4.238039532754131e-05,10263.468435281105,10263.903414348051,67
9352983232,5172386564,ok,0.000800891273600089,3019.3721395744783,3021.791296984535,24
13169574007,8900434793,ok,0.016245246859710533,1743.168427785173,1771.7178979409834,11
4680058488,5920272171,ok,0.0002455882257187682,8328.947977590518,8330.993720341323,62
5172386844,11383454627,ok,0.002547508619608219,2926.890518748317,2934.3563031108656,35
4790136035,414688702,ok,1.68014491194509e-10,1109.7363192916941,1109.736319478146,12
11383564610,9274304726,ok,0.00012452989231088286,4919.930199790993,4920.54291631892,53
8086952899,9013278574,ok,0.0007136706491152906,8961.717855076515,8968.115852835386,53
5172240736,9274304726,ok,0.0001439234379156925,4256.93303136671,4257.545747894637,41
10913604995,4983149181,ok,0.0013043875306240802,4901.784003337556,4908.1820010964275,32
9422127085,2094268657,ok,0.0007478978236227237,4343.718266053634,4346.968138626073,37
7868195244,8867740951,ok,0.004056970207246333,6559.612057391756,6586.278263506632,46
9422127051,13072213692,ok,0.004409493547062883,2609.008128713339,2620.537934842226,19
4654976194,9327595789,ok,0.0007589174804657413,4280.622886528385,4283.872759100823,48
11377007850,3955635811,ok,0.009282384693096547,2337.5973671954957,2359.396864349718,22
5172386891,4644458334,ok,0.0002719532957707485,4700.39819287502,4701.676655488189,42
4553784747,9422094492,ok,0.004895237786124525,4152.3025718321405,4172.678913108636,22
9422130118,4682797801,ok,0.020331962781611767,2512.7175481871104,2564.3289302559115,26
10738348100,11377008417,ok,0.0014735036881825124,10541.507697360888,10557.05209738482,70
3966746420,1980805253,ok,0.0028247934404888346,4605.074460570654,4618.101235011117,50
5172386860,4674272664,ok,0.001300717424628798,4773.490695924761,4779.703698253484,39
4922052433,11377008383,ok,0.027042576478436133,2976.609511906792,3058.2029786739085,20
5345299657,4553784750,ok,0.0010102487548237513,4616.895216039489,4621.561785483737,22
6729361934,4682895174,ok,0.01789176039420116,1301.2242448445372,1324.7149556965396,18
13169560585,9259996674,ok,0.0008220753576030072,8106.396316824109,8113.063125409203,58
6518850371,12364873992,ok,0.0004218288372080161,4398.274357095058,4400.130067421381,39
11383494966,11292996709,ok,0.002841032072226625,3782.1398836290828,3792.9003425067926,29
6518850349,2090304553,ok,0.0009127720981302121,3558.8178124928745,3562.0676850653135,35
9369659497,3582943809,ok,0.00424967421871385,2091.659328548061,2100.5671134568474,25
11377007816,3008086115,ok,0.01544195489727175,1819.2369539272906,1847.547551843045,22
3966737350,13072213691,ok,0.022651965131866746,1164.2437755698495,1190.9171465894415,10
11778088664,12366085796,ok,0.0015652636938365055,6616.410253672799,6626.774789926414,58
3582943810,5833798065,ok,0.004362809479240338,2657.7418387863804,2669.3623907689534,26
414688778,4709621206,ok,0.01958146713659443,1340.5670605413422,1367.0760255646394,13
7868203093,8095375917,ok,0.0025843149962542855,6007.132599831132,6022.676999855065,37
11368472895,11383463945,ok,0.003367473167735077,2213.2978147499416,2220.76359911249,25
4563797943,11383454611,ok,0.0012391284572734163,6535.778581067123,6543.88227001626,51
806428636,9260067532,ok,0.0005939263180443649,2151.9218051525,2153.2002677656687,17
4644456580,2093023420,ok,0.0007907669826503222,2380.485656222742,2382.368810152201,26
4637461270,4690629670,ok,0.005826776797353161,2576.9195918135792,2591.978557108625,20
11246163032,5346255521,ok,0.002014977519368106,3080.3047881115717,3086.5177904402935,20
2090306848,11377007827,ok,0.0013893024653772784,6941.405168662116,6951.0555820954705,53
9078697595,5913325098,ok,0.0016357742989268485,4224.690649202652,4231.6069447946265,35
7868195283,9369825754,ok,0.039479725316458665,1392.3415875133182,1448.4103583331553,12
2925528385,8491438782,ok,0.020098948764552257,358.875115180046,366.16110280523236,5
3966874011,4648167353,ok,0.000654521266203256,9771.881380700044,9778.279378458918,60
4644458168,6967793526,ok,2.736110854065639e-05,5265.062221548811,5265.206281458539,50
9327481466,4682895165,ok,0.0032982843679555036,7133.586542792447,7157.153984471021,43
4644458359,2089664689,ok,0.005544956357552798,1612.1267221329426,1621.0907239818762,20
9170269040,5920272165,ok,0.000612494126505354,3338.997426341836,3341.0431690926416,28
4553784765,4644456585,ok,1.0604679687593333e-05,2861.4048471375017,2861.4351915802586,23
4655595071,11368370541,ok,0.000170711428161816,4880.236014403961,4881.0691975786685,43
9378723465,9179722213,ok,0.0009245854073920766,5003.60457255354,5008.232971671106,42
4712648258,5172386545,ok,0.005931902062103009,1808.6231573005134,1819.383616178223,12
10212002729,5172386599,ok,0.0018871959142837342,5108.801960702391,5118.452374135745,26
6041001001,12037635547,ok,4.7582843101572985e-05,12028.409576398217,12028.981935940992,71
3582943800,9013247189,ok,7.183734273686422e-05,4019.5361225724323,4019.8248857383783,30
8086956211,9422127076,ok,0.00042372952429732,7668.061584741826,7671.311457314266,56
11383544060,4644458304,ok,0.0009122764250581884,3518.8817470042295,3522.0934046016037,38
7868203108,2094041223,ok,0.0011974545533870128,2041.0242285274007,2043.4697261773563,20
5172385304,9013278574,ok,0.0004024880386899291,5251.378874172555,5253.4929167659275,34
9237433036,5833798069,no_path,,,,0
11377005955,6171121477,ok,0.01013526080279532,2206.5110448378887,2228.9883238723883,24
11383534600,13072303638,ok,0.0008513010987004332,3815.9112723106045,3819.161144883043,42
9369862954,9327595976,ok,0.0005626426252585823,5774.46189445722,5777.711767029658,42
4654975933,4654975961,ok,0.08570421224457984,560.9042567628181,611.0962270768897,6
11377008396,11370689770,ok,0.0003098674270608143,6368.653788082245,6370.627532229117,57
9369659510,4646533401,ok,0.0006805139671766629,5802.3641889961955,5806.314122709549,56
11005384326,4644458124,ok,0.003973878217302661,4087.4538102448682,4103.72917063773,32
4644456527,6041001014,ok,0.0006381287256078656,3315.442567431697,3317.5589217535053,27
11366072194,6518850363,ok,0.0005641858335832819,3327.065820971579,3328.943433986698,32
11370676757,3966873983,ok,0.00041535778304505804,6144.438950602183,6146.991621241869,45
6150038786,11370689791,ok,0.00016898609087960195,4552.945671085925,4553.715120588169,39
4644456579,9025772230,ok,0.0002431581743337314,2910.5780050098206,2911.2858218960178,36
9966103649,13169574045,ok,0.0006021498191670065,3676.3819898240317,3678.596389207579,23
2352785207,11383544058,ok,0.004727177766194794,3011.9281977033597,3026.1998233923555,33
11383534590,11370676764,ok,0.0016921763680871893,1918.9038036362394,1922.1536762086785,25
11368370551,9259996671,ok,0.005510903302969933,3081.2321259537825,3098.259372916501,27
9327481394,4807850029,ok,0.00044761944853640735,10337.717293662829,10342.345692780395,74
4644456527,4807850029,ok,3.700624758159976e-05,3892.7817220022803,3892.925781912008,32
11383553085,9422127048,ok,0.001264066124695294,2569.3426275821294,2572.5925001545684,33
3955635827,3955453977,ok,3.838634829158425e-05,3752.822323303606,3752.966383213334,36
7868203085,8867740951,ok,0.004151767485072856,6409.532463212565,6436.198669327441,42
4659625120,4649127210,ok,0.0010747560472330836,5949.778322071853,5956.176319830726,32
414688859,4674264732,ok,0.000607610820589638,6674.325511542844,6678.382136243521,48
11383494956,2090304564,ok,0.051365936439072474,1702.7757664919368,1792.5257516943857,12
11383511608,2090300450,ok,0.0003680282596454015,4899.649780957893,4901.453322396403,35
2093025314,3960713573,ok,0.00024141381250184204,2471.76669441375,2472.3634850689186,18
9422127079,4682797802,ok,0.020803621992945692,2455.1682222264526,2506.779604295254,26
11383454636,7868195255,ok,0.0013479953639061507,5607.001080727789,5614.564388696797,50
6041001003,6168025701,ok,8.480946162143868e-06,3577.9397135765676,3577.9700580193244,29
9025763295,5172386355,ok,0.057189034614425545,983.9051157885499,1041.8137879621577,11
9369659490,13169574007,ok,0.005730086978458117,6779.462986145268,6818.42140970454,37
9352983221,7868195250,ok,0.012956278416037505,1357.9447099511438,1375.6530893159088,22
11377007827,4680058476,ok,0.0006327177264111046,10108.73197009724,10115.129967856114,71
13169574066,10614202065,ok,0.0009636136766283219,6915.216282853924,6921.883091439018,21
11377008429,11738716281,ok,7.741066643212267e-05,5999.401397582723,5999.865833219007,42
12037635560,5869979419,ok,0.0002997484059370817,10840.37633011908,10843.62620269152,71
5348807566,7868195260,ok,5.699272528220984e-05,2548.0335134441475,2548.178736956492,24
11377007822,6728983043,ok,1.1410973663819161e-05,2659.2182684133945,2659.2486128561513,29
9327595980,4690629658,ok,0.0009520492426468183,6717.039782410098,6723.43778016897,46
5920272893,4679542695,ok,0.00023490861836960168,8707.651907825226,8709.69765057603,59
9352983221,437306416,ok,0.17449409194188042,621.0103649288983,739.4020835879935,7
3462635693,8900434807,ok,2.49014515978334e-07,10310.072688458511,10310.075255816591,73
9422127085,9369826407,ok,0.03979095860339899,971.5408364088375,1010.9788115889244,12
4634179975,11368472925,ok,0.0035550114034282186,2192.5783872534817,2200.386899875052,27
13169574010,11383564581,ok,0.000478174455158072,6794.791307423002,6798.041179995442,40
4644457929,9415239958,ok,0.0008578752240865916,3786.6564833241173,3789.9063558965563,43
6168004556,3966737330,ok,0.00047412146539954245,1389.9487047139492,1390.6078654794446,19
4682797807,4644456538,ok,0.000801778807851489,1403.5031340001665,1404.6288843108246,16
11383450547,9260067523,ok,0.001566819779726331,5168.0111533392055,5176.1148422883425,33
9352983490,7461497759,ok,0.0017523583544148413,2638.9265548201342,2643.5549539376993,33
4646571251,5172385316,ok,7.858467952308727e-05,5909.770079579056,5910.234515215338,35
437305846,3966874011,ok,0.001937649944096165,5152.8373103808435,5162.831384689117,19
7868203093,4644457892,ok,0.010204195190410492,1045.804216809849,1056.5304403356781,20
2087123413,6168025714,ok,0.0013115613744928566,3526.6093194288683,3531.237718546434,51
2090308393,5172385286,ok,0.0006927464051723338,3683.579656298362,3686.1323269380478,23
2090308410,9369659432,ok,0.009206115875145792,4148.908906790339,4187.280599056428,29
10614202006,6440411699,ok,0.0010601640317488474,6031.714624411566,6038.112622170439,35
2089664699,12944434535,ok,0.0007006924668101301,6657.606498021281,6662.27306746553,42
5172386819,768530231,ok,0.00985977648408975,3657.8294936865245,3694.073259003761,27
9327481466,5913325089,ok,0.0006994690474048594,9884.464555316621,9891.380850908594,64
4644458109,11383454638,ok,0.0012148414740541231,6221.976241779574,6229.539549748582,55
5130438580,4635508966,ok,0.00024212035570048113,5279.638074234143,5280.916536847311,48
3966737299,6518850342,ok,0.00012743166450819696,3644.353597676526,3644.8180333128093,21
9369659491,9327595297,ok,0.012391257177247351,3124.586114628606,3163.544538187877,25
4644456542,4632668436,ok,0.011490729719507788,355.85329631823174,359.96589348616635,7
5920272184,9195159984,ok,0.00041994905125755563,3873.5287687771406,3875.1557951187806,42
4634179975,9327595789,ok,0.0007957091501858801,4082.6221069359544,4085.8719795083935,47
1980805238,11383450543,ok,0.0014855977705016481,5087.306600323433,5094.86990829244,43
9271788169,6518850371,ok,0.0008997351197401172,2085.912201738368,2087.7898147534875,29
5872905408,11370676740,ok,3.402372665328774e-05,3658.6348244765554,3658.759306985415,38
4644458129,11377005960,ok,0.003715273280962722,4176.150954135504,4191.695354159437,32
11383564610,437305859,ok,0.000440974644848712,5787.425375475519,5789.978046115206,37
11377005952,11383450494,ok,0.0011350721203106451,7135.309324028038,7143.413012977175,58
11383511611,9201223329,ok,0.018911885776883824,2997.294871357539,3054.5187699761,28
11383564597,6026407305,ok,0.005632223847631036,2526.7946206832867,2541.066246372282,29
5340984890,9422127046,ok,0.0098997688179127,5067.707501102226,5118.125786714375,41
9422127051,11383564606,ok,0.01628207011853001,1112.633525087367,1130.8977886741793,20
2353641404,5920272182,ok,0.0007138407142021414,2864.802510918978,2866.8482536697834,33
11377007807,2093020483,ok,0.0020270210879896225,4756.060999572241,4765.711413005594,43
9218002013,9352983531,ok,0.013576128196135842,1437.4683684133186,1457.116695581966,19
11375161471,11377008374,ok,0.017020664849913266,1813.9244676208993,1845.0629148461649,21
2090302457,9075904234,ok,0.00014435472924641504,2743.1457568900314,2743.5417715356566,30
9327481230,4642098024,ok,0.0002916701294356405,10655.13853329571,10658.246772199058,69
7868195263,5920272169,ok,0.0006326947124166396,3232.3577447424245,3234.40348749323,25
13169560585,11377008383,ok,0.000543430139011746,12264.680955907384,12271.347764492479,85
5346244968,11383544066,ok,3.924579368598484e-06,2862.500345260939,2862.511579392781,30
3966723097,9259996659,ok,0.002720051707209432,2948.550687348991,2956.581815269868,21
6440411710,806427732,ok,0.00180404990365642,5344.4813901488105,5354.131803582165,39
4632668437,5347100977,ok,0.006634894563581333,1140.4369043367112,1148.0287406195218,16
11368472926,9366887324,ok,0.005898971720330232,3555.3097287790915,3576.3443807379836,33
4642688813,6518850367,ok,0.0003213709432457539,3168.1207382249613,3169.1390437930672,26
11377008373,9170269028,ok,5.464168176365545e-05,5284.523964952454,5284.8127281184,47
12037635559,9013247189,ok,0.0005771317073551186,11082.65515697564,11089.05315473451,69
7259984526,13072263145,ok,0.0004037300693354018,8047.99252702045,8051.24239959289,43
6168004554,5344150537,ok,7.367633418799107e-05,4056.2203731550176,4056.5192316120333,40
11383553117,9170269032,ok,0.00012149665421262323,3555.7036503875825,3556.1356827291866,45
4054947893,4644456527,ok,0.0032162930352002505,4043.734997350901,4056.7617717913636,35
