u,v,forcedness_ln_mean,forcedness_ln_median,n_forcedness,n_path1,n_no_alt,no_alt_ratio
5172386661,5172386562,0.005729728603475518,0.0006372973584708254,5,5,0,0.0
2090306793,4637514377,0.006655129990708455,0.0026722229747314363,13,13,0,0.0
4637514377,4637514374,0.01336439241134335,0.014612248773698329,3,3,0,0.0
4637514374,4637514376,0.01336439241134335,0.014612248773698329,3,3,0,0.0
4637514376,4649127210,0.01336439241134335,0.014612248773698329,3,3,0,0.0
4649127210,3966873843,0.019509210593398482,0.019509210593398482,2,2,0,0.0
3966873843,6146972175,0.015505268315040515,0.014612248773698329,3,3,0,0.0
2090304549,9075904231,0.010296508428524474,0.00877989275355052,3,3,0,0.0
3960713569,3960713567,0.00395642136824763,0.0016165339043689169,5,5,0,0.0
3960713567,5385296759,0.005513123424130135,0.0016165339043689169,3,3,0,0.0
5385296759,4641964959,0.009813108429616546,0.009630511344513747,4,4,0,0.0
4641964959,5833798067,0.007903490672801501,0.0043381863696275585,5,5,0,0.0
3955454010,3966737321,0.0037164382563895696,0.0030033863290620244,10,10,0,0.0
3966737321,3966737318,0.00417012405927137,0.003715273280962722,9,9,0,0.0
3966737318,9063473014,0.006705001334153911,0.004068858023488123,4,4,0,0.0
9063473014,3966737306,0.009341144644819699,0.009341144644819699,2,2,0,0.0
3966737306,3966737295,0.009341144644819699,0.009341144644819699,2,2,0,0.0
3966737293,11377005957,0.004134114084820465,0.001956678843880306,10,10,0,0.0
11377005957,11377005958,0.005314889237314997,0.0006996885083457148,3,3,0,0.0
607332489,607332449,0.0017001044610106323,0.0005429679283698991,5,5,0,0.0
607332449,4646520385,0.0012311470545167296,8.737265927938707e-05,7,7,0,0.0
4646520385,4646484097,0.0006650624926419576,7.741060517320413e-05,7,7,0,0.0
4646484097,4646533402,0.00010133958883762288,4.1212669092775066e-05,8,8,0,0.0
4646533402,4657315987,0.00010133958883762288,4.1212669092775066e-05,8,8,0,0.0
4657315987,5344150548,9.061481985898407e-05,4.009647139074105e-05,9,9,0,0.0
5172386456,5172386455,0.0006856198640557811,0.0006008833493526429,5,5,0,0.0
5172386455,5172386724,0.0006932846739278144,0.0006328848191560043,6,6,0,0.0
806429334,3955635815,0.023322916531106436,0.001679563744175767,5,5,0,0.0
3955635815,9179722211,0.023322916531106436,0.001679563744175767,5,5,0,0.0
3008086121,6070570529,0.022046554432369712,0.022046554432369712,2,2,0,0.0
5464361359,5464361357,0.0006202144856766188,0.0006202144856766188,2,2,0,0.0
5464361357,5464361358,3.396918970124454e-05,3.396918970124454e-05,1,1,0,0.0
13062344256,13062344259,0.008397796112830577,0.008397796112830577,1,1,0,0.0
2094269049,10182037320,0.004932222622056944,0.0060005424863006085,6,6,0,0.0
10182037320,2094268573,0.0042432900328516964,0.004655703544592587,7,7,0,0.0
2094268573,2088602856,0.00276555550998227,0.0016369348131265611,8,8,0,0.0
768530221,4655595082,0.004678609392994928,0.0053461709227640535,6,6,0,0.0
4655595082,4655595081,0.006363379319452894,0.006036638300935521,3,3,0,0.0
3966746423,3966873831,0.01001655613839822,0.002307856964397205,5,5,0,0.0
4711514083,11292996706,0.002206907743059,0.002307856964397205,3,3,0,0.0
11292996706,3955455240,0.0031345088244931337,0.0031345088244931337,2,2,0,0.0
3966737308,2352785201,0.0036560781312302724,0.0007039126477953082,35,35,0,0.0
2352785201,2352785202,0.0034244351942024644,0.0007039126477953082,39,39,0,0.0
2352785202,3966723097,0.002651034887006712,0.0009674491952910036,34,34,0,0.0
3966723097,414688228,0.0021398070153702572,0.0006327177264111046,37,37,0,0.0
2089653253,9378723466,4.909329110529773e-07,4.909329110529773e-07,1,1,0,0.0
414688690,5346244968,0.004915648063444977,0.0005632111468830449,16,16,0,0.0
4644458337,4644458368,0.0016574489872703,0.000723076661425653,6,6,0,0.0
4679542699,4679542695,0.0013219048714693826,0.0013219048714693826,1,1,0,0.0
4679542695,4679542690,0.0007989442359443961,0.0007229999122606737,4,4,0,0.0
4679542690,3966873983,0.0014391722909475194,0.000928355479522127,5,5,0,0.0
3966873983,2090308389,0.0008986679919194681,0.000922373830612673,12,12,0,0.0
2090308389,2090308392,0.0007660062970742544,0.0006123283219981276,22,22,0,0.0
2090308392,2090308393,0.000761663048699978,0.0006387491368272873,23,23,0,0.0
2090308393,6433522148,0.0007587915218863261,0.0006524303606465923,24,24,0,0.0
13073418366,11383511595,0.00455393352566178,0.0014791079675192274,10,10,0,0.0
11383511595,13073418373,0.00455393352566178,0.0014791079675192274,10,10,0,0.0
13073418373,2090305024,0.00455393352566178,0.0014791079675192274,10,10,0,0.0
2090305024,13073418378,0.004841843597437844,0.0013417987246217846,9,9,0,0.0
13073418378,11383517043,0.004546796068954593,0.001618846965691465,12,12,0,0.0
11383517043,11005384323,0.0032040990028910847,0.00162127672096626,13,13,0,0.0
11005384323,6440411710,0.00263443306400899,0.0013417987246217846,9,9,0,0.0
6440411710,6440411700,0.00421182809425025,0.004184420138739377,3,3,0,0.0
5833798064,5833798079,0.005343082219041418,0.0052040393241190985,4,4,0,0.0
5833798078,5833798061,0.02867448525355194,0.00995400147310372,3,3,0,0.0
5833798061,5833798060,0.019031891128887007,0.0030578626454552333,4,4,0,0.0
7868203117,4682797814,0.0023814905707722203,0.0020518673383469604,4,4,0,0.0
4654975983,4654976193,0.0003506909918906331,0.0002990565644576544,3,3,0,0.0
4654976193,4654976194,0.0003506909918906331,0.0002990565644576544,3,3,0,0.0
4654976194,9263067550,0.00045274761403441016,0.00043364039943959837,4,4,0,0.0
9263067550,4654975979,0.00046904338075623165,0.0005342264476435175,5,5,0,0.0
4654975979,4654976198,0.005367683823294033,0.0005512253410325299,6,6,0,0.0
4644457977,4682895179,0.0014580875790053782,0.0002990565644576544,5,5,0,0.0
4682895179,4682895181,0.0017884951018396595,0.00031201208672706126,4,4,0,0.0
4682797814,7868203117,0.00021693049433857187,0.00021693049433857187,2,2,0,0.0
11383544042,11383544041,0.008065831833859673,0.008065831833859673,1,1,0,0.0
11383544041,9327595720,0.0034543131486140075,0.0012290592412494813,3,3,0,0.0
2088602879,2088594470,0.003118203748944542,0.0005575079022830597,12,12,0,0.0
2088594470,9327481273,0.001393925347817484,0.00041386846367665454,7,7,0,0.0
9327481273,437305846,0.001393925347817484,0.00041386846367665454,7,7,0,0.0
437305846,9327481278,0.001626187535319443,0.00048361622033239813,6,6,0,0.0
9327481278,3966747291,0.001626187535319443,0.00048361622033239813,6,6,0,0.0
3966747291,3966747292,0.005426223668880483,0.007659475195793636,3,3,0,0.0
3966747292,414688859,0.005426223668880483,0.007659475195793636,3,3,0,0.0
5913325107,5913325092,0.008235249762620635,0.008235249762620635,2,2,0,0.0
5913325092,5913325089,0.008235249762620635,0.008235249762620635,2,2,0,0.0
5913325089,5913323481,0.0036354001887482583,0.0005858149028193815,5,5,0,0.0
9327595794,9327595789,0.02217610348637038,0.0017886278187448752,6,6,0,0.0
4644458127,4644458124,0.0027632472159966662,0.000818931025662283,22,22,0,0.0
4644458124,4644458170,0.002705598120696381,0.0007609449794487828,21,21,0,0.0
4644458170,4644458122,0.002774601000462005,0.00061744060349111,20,20,0,0.0
4644458122,4644458143,0.0036353287658818937,0.0032941108086487324,8,8,0,0.0
4644458143,9262992658,0.0036353287658818937,0.0032941108086487324,8,8,0,0.0
9262992658,9262992657,0.003931177217043311,0.0032941108086487324,8,8,0,0.0
9262992657,9225571926,0.0038181547524123497,0.0032941108086487324,6,6,0,0.0
9225571926,4644458123,0.004184129728496041,0.004599941745303576,5,5,0,0.0
5920272179,7461497699,4.7105945979908245e-07,4.7105945979908245e-07,2,2,0,0.0
9042151831,10738344144,0.0015194322412525195,1.539653663332191e-05,4,4,0,0.0
10738348099,10738348076,0.0004942430482577887,0.0004942430482577887,2,2,0,0.0
10738348076,10738348101,0.0019062446932877992,0.0010673129052546943,6,6,0,0.0
10738348101,10738344137,0.0019062446932877992,0.0010673129052546943,6,6,0,0.0
2089664699,9352983457,0.0008783857451118706,0.0005340453343017963,55,55,0,0.0
9352983457,9222956472,0.0008783857451118706,0.0005340453343017963,55,55,0,0.0
11377008370,11377005952,0.0011105390629428515,0.0005099924526524287,5,5,0,0.0
9366839622,9366839617,0.0003136609086115145,0.0003136609086115145,1,1,0,0.0
4690629605,4690629603,0.002914353919572541,0.0026026240527529474,3,3,0,0.0
4690629603,4690629658,0.00242377775034111,0.001777336647699883,4,4,0,0.0
4680058488,4680058487,0.000737923440666423,0.0006224494399393708,4,4,0,0.0
4680058487,4680058476,0.0008586984974574954,0.0009163921817032191,5,5,0,0.0
4680058476,3966873983,0.0009082927875975491,0.0010363282100005187,6,6,0,0.0
5346309961,5172386783,0.027664269825223988,0.010644664851029927,6,6,0,0.0
13169574010,13169560585,0.002363533610887139,0.0009458483394568508,6,6,0,0.0
13169560585,437298420,0.0018243583298146486,0.0008220753576030072,9,9,0,0.0
437298420,13169574080,0.0006783200202583179,0.0006738872922092591,4,4,0,0.0
13169574080,13169574066,0.0005778477844900664,0.0006469796576615269,5,5,0,0.0
13169574066,9327481533,0.0004641299108658385,0.00048198246530255435,10,10,0,0.0
9327481533,12642002238,0.011672212450677044,0.000543430139011746,15,15,0,0.0
12642002238,4685422519,0.014323631338578351,0.0005328013411691275,12,12,0,0.0
4685422519,7259984691,0.01613992756754397,0.0005952048983366364,16,16,0,0.0
7259984691,8900434806,0.014435974689110096,0.0005952048983366364,18,18,0,0.0
8900434806,8900434795,0.005001789370174086,0.000543430139011746,19,19,0,0.0
8900434795,8086586501,0.005001789370174086,0.000543430139011746,19,19,0,0.0
2353641404,13072263158,0.002135969987228263,7.599756717251334e-05,36,36,0,0.0
13072263158,4682797792,0.002543136950636546,8.705209919174831e-05,43,43,0,0.0
4682797792,13072263166,0.0022952414731607445,0.00011088854403969455,47,47,0,0.0
13072263166,414688718,0.0010250435225403803,8.705209919174831e-05,43,43,0,0.0
414688718,5346244968,0.0011247449160436775,7.258511528743145e-05,34,34,0,0.0
5346244968,5346244969,0.005911650770230751,0.0014226658376349035,12,12,0,0.0
5346244969,6518898211,0.0069073357747174826,0.000800502887236113,8,8,0,0.0
6518898211,6518898213,0.0069073357747174826,0.000800502887236113,8,8,0,0.0
6518898213,6518898208,0.0063234263390334056,0.0009002108477152343,9,9,0,0.0
6518898208,3960713582,0.0063234263390334056,0.0009002108477152343,9,9,0,0.0
3960713582,6518850351,0.0007312842981453786,0.0005652214866988003,4,4,0,0.0
6518850351,9263028986,0.0008299865735435169,0.0007007949267569915,3,3,0,0.0
3008086104,11166132501,0.015024329735092917,3.787961716511789e-05,10,10,0,0.0
11166132501,9013247192,2.1068133201036624e-06,1.638067275560579e-06,5,5,0,0.0
9013247192,9177476167,2.2447155701506175e-06,1.9280245932242424e-06,4,4,0,0.0
9177476167,13443010850,2.2447155701506175e-06,1.9280245932242424e-06,4,4,0,0.0
4644457891,4644456586,2.234706846371429e-05,2.234706846371429e-05,1,1,0,0.0
4644456586,4644456585,2.234706846371429e-05,2.234706846371429e-05,1,1,0,0.0
4644456585,4644456583,2.234706846371429e-05,2.234706846371429e-05,1,1,0,0.0
4644456583,4644456580,0.0006803691243590116,2.234706846371429e-05,3,3,0,0.0
4644456580,4644456544,0.0022697636203412603,0.0020128874793649662,3,3,0,0.0
4644456544,4644456545,0.008290798942366503,0.0020241823321249376,7,7,0,0.0
4644456545,4644456550,0.000984287670537392,2.5415759984413505e-05,5,5,0,0.0
4644456550,4644456546,0.23603502738998805,2.4699751625061285e-05,3,3,0,0.0
4644456546,6729361889,0.14164335864225402,3.48315460881485e-05,5,5,0,0.0
11383553085,11383549042,0.002844918204541665,0.002844918204541665,2,2,0,0.0
11383549042,11383549039,0.002844918204541665,0.002844918204541665,2,2,0,0.0
10614202077,10614202072,0.0019217317122273007,0.0009636136766283219,3,3,0,0.0
9259996679,9259996684,0.00255549354641349,0.002105903208915617,3,3,0,0.0
9259996684,9259996683,0.00255549354641349,0.002105903208915617,3,3,0,0.0
9259996683,9259996681,0.0016310609810642584,0.000819279990672207,5,5,0,0.0
9259996681,3582943810,0.005613282579395988,0.0016101690276039424,10,10,0,0.0
11383534588,9327595787,0.0006843967986243953,0.0007589174804657413,9,9,0,0.0
9327595813,11383534601,0.0014375380115201075,0.0017389392279471973,7,7,0,0.0
11383534601,11383534604,0.001817720272665457,0.001865660890158113,5,5,0,0.0
6518850342,6518850368,0.0007766156174464541,0.0006185196878080759,13,13,0,0.0
6518850368,6518850347,0.0029096931295074934,0.0007494254714796955,14,14,0,0.0
7259984650,7259984656,3.406389170062754e-05,3.406389170062754e-05,2,2,0,0.0
4644457922,4644457929,0.015718363094507467,0.003939096865934653,7,7,0,0.0
4644457929,4644456565,0.015718363094507467,0.003939096865934653,7,7,0,0.0
4644456565,4644457908,0.0782454455770878,0.0782454455770878,1,1,0,0.0
4644457908,4644456527,0.0782454455770878,0.0782454455770878,1,1,0,0.0
4635508966,4632668451,0.026212368898815026,0.00028196662173707657,3,3,0,0.0
4632668451,4553556559,0.026212368898815026,0.00028196662173707657,3,3,0,0.0
5172385289,5172385288,0.005523708694509343,0.0013979063733655587,5,5,0,0.0
2377083234,4641806052,0.004211773762836072,0.0024780309990545374,5,5,0,0.0
4641806052,2094032988,0.004739993947570825,0.0044538223838759515,6,6,0,0.0
4682895181,4682895179,0.004104920830521135,0.004104920830521135,1,1,0,0.0
4761276197,3462635694,0.000206352301263471,0.000206352301263471,2,2,0,0.0
9369826368,9369826363,0.2267504873787166,0.008078993985580912,3,3,0,0.0
9369826363,9369826367,0.0009934184563331902,0.0007018489956661526,4,4,0,0.0
6424387025,6424387028,0.0008329074848356671,0.0006034186107674795,6,6,0,0.0
6424387028,6424387026,0.0015702492399348798,0.0013014996870178124,5,5,0,0.0
6424387026,6730113078,0.0041608251252043035,0.0014635665739928057,10,10,0,0.0
6730113078,6730113077,0.004695393029861423,0.0018767522397492946,8,8,0,0.0
5364054075,5172386820,0.001657822601778159,0.0010017186554552395,5,5,0,0.0
5172386820,5172386819,0.001821848588358889,0.0011034004540567018,4,4,0,0.0
5172386819,2093022269,0.005429686722685507,0.004026518372853917,6,6,0,0.0
2093022269,11292996714,0.0010914745503360422,0.0012401430399621876,3,3,0,0.0
11292996714,4709620263,0.0248961097187294,0.001986964519878087,12,12,0,0.0
4709620263,2093022270,0.0022603528578356426,0.001633582063975905,10,10,0,0.0
2093022270,2093021686,0.0022603528578356426,0.001633582063975905,10,10,0,0.0
2093021686,9202074169,0.001303001357496396,0.0012401430399621876,9,9,0,0.0
9202074169,2093020483,0.00997587217887305,0.002152254051385593,12,12,0,0.0
9352983292,9352962613,0.024581264868855632,0.009900814389989708,4,4,0,0.0
9352962613,9352962608,0.01597112291554439,0.006845350363941912,9,9,0,0.0
9369659494,9369659492,0.0077285804604343335,0.0077285804604343335,2,2,0,0.0
4644457892,4644457895,0.003979985228640042,3.59048156376436e-05,3,3,0,0.0
4644457895,4644456576,0.0031089318694883165,0.0002658383038353928,4,4,0,0.0
4644456576,4644457903,0.0031089318694883165,0.0002658383038353928,4,4,0,0.0
4644456541,6729361898,0.0031089318694883165,0.0002658383038353928,4,4,0,0.0
11383564575,11383564597,0.021857430012194232,0.021857430012194232,2,2,0,0.0
11383564597,11383564571,0.013311295035517364,0.004765160058840494,4,4,0,0.0
5920272170,6550885309,0.00013429516009248917,0.00013429516009248917,2,2,0,0.0
6550885309,5920272886,0.00013249714527274802,0.00013249714527274802,1,1,0,0.0
9327595279,9327595310,0.0021499602669657718,0.0014196904350066816,12,12,0,0.0
9327595310,9327595258,0.0021499602669657718,0.0014196904350066816,12,12,0,0.0
9327595258,12364566067,0.0021499602669657718,0.0014196904350066816,12,12,0,0.0
12364566067,2925528405,0.0018328984253910784,0.0014196904350066816,10,10,0,0.0
2925528405,12364566073,0.0019539337115547966,0.0017716555126492501,4,4,0,0.0
12364566073,2090310099,0.0019539337115547966,0.0017716555126492501,4,4,0,0.0
2090310099,4745018560,0.0017590691963906716,0.0014760979722918343,12,12,0,0.0
4745018560,4659625151,0.0009568476867818848,0.0005221725433265089,7,7,0,0.0
11377005953,11377005952,0.0005908105871217439,0.0005908105871217439,2,2,0,0.0
11377005952,11377008370,0.0007191242678576294,0.0005991792091867616,5,5,0,0.0
11377008370,11377008430,0.0012235837048625191,0.0008671256647487034,6,6,0,0.0
11383463945,11383463949,0.0005470070613643096,0.00043178163712705755,33,33,0,0.0
11383463949,11383463954,0.0005515234230878224,0.00043637814098788474,32,32,0,0.0
11383463954,11383463961,0.0005515234230878224,0.00043637814098788474,32,32,0,0.0
11383463961,11383463958,0.0008984946623886116,0.00046306596287972476,34,34,0,0.0
11383463958,4712082127,0.0010450970189088606,0.00046306596287972476,34,34,0,0.0
4712082127,8086956139,0.0010658205184811847,0.00048515728091073755,33,33,0,0.0
8086956139,6433522148,0.0005647580733494131,0.00043637814098788474,28,28,0,0.0
6433522148,2090308393,0.0005734928549162245,0.000440974644848712,27,27,0,0.0
2090308393,2090308392,0.0009049588354548092,0.00046306596287972476,28,28,0,0.0
2090308392,2090308389,0.0009196781841986075,0.000440974644848712,25,25,0,0.0
2090308389,3966873983,0.0015636141401765614,0.0005991792091867616,9,9,0,0.0
3966873983,4680058476,0.0011299988119505262,0.0006159484677989331,6,6,0,0.0
4680058476,4680058487,0.000321031126814897,0.000321031126814897,2,2,0,0.0
4680058487,4680082653,0.000321031126814897,0.000321031126814897,2,2,0,0.0
9081636046,2090306809,0.004442385381681787,0.0014612066570681825,9,9,0,0.0
4644457958,4553556556,0.009302855487027516,0.0057668174383456545,3,3,0,0.0
4553556556,4553556554,0.006984508108034163,0.0031294965623972215,4,4,0,0.0
4553556554,6729361934,0.009302855487027516,0.0057668174383456545,3,3,0,0.0
6729361934,9265917697,0.0031294965623972215,0.0031294965623972215,2,2,0,0.0
9343143023,3960713566,0.027341640672585942,0.0004250496965108177,10,10,0,0.0
5172386544,5172386368,0.2865949581951433,0.2865949581951433,1,1,0,0.0
4632668456,4632668460,0.0028989233085002708,0.0028989233085002708,1,1,0,0.0
4632668460,4632668434,0.0015339609328181702,0.0015899865447879687,4,4,0,0.0
4644458133,4644458129,0.0031480610834521746,0.002787518004385887,9,9,0,0.0
4644458129,4644458128,0.0032047823032032297,0.002842653429290769,10,10,0,0.0
4646520385,4646520384,0.003966015361274407,0.003966015361274407,1,1,0,0.0
11377008416,11377008410,0.010434609437833137,0.003966015361274407,3,3,0,0.0
11377008410,3966737267,0.01550429591985527,0.01550429591985527,2,2,0,0.0
3966737267,11377008405,0.01550429591985527,0.01550429591985527,2,2,0,0.0
11377008405,3966737257,0.01550429591985527,0.01550429591985527,2,2,0,0.0
3966737257,3966735850,0.01550429591985527,0.01550429591985527,2,2,0,0.0
3966735850,3966735845,0.010951659663497959,0.003966015361274407,3,3,0,0.0
3966735845,3966735843,0.008309339613784574,0.0029062012560288723,4,4,0,0.0
3966735843,11377008394,0.01550429591985527,0.01550429591985527,2,2,0,0.0
3966735842,11757562278,0.006446925359559686,0.005062150561780844,4,4,0,0.0
3966735832,11377005946,0.003966015361274407,0.003966015361274407,1,1,0,0.0
11377005946,11377007856,0.0014787562162192432,0.0004169002769347302,3,3,0,0.0
11377007856,11377007807,0.0015238035410778323,0.0010379228962941651,4,4,0,0.0
11377007807,3966735837,0.003966015361274407,0.003966015361274407,1,1,0,0.0
3966735837,11377007804,0.0019997282947485733,0.0019997282947485733,2,2,0,0.0
11377007804,11377007803,0.001983292804079033,0.001983292804079033,2,2,0,0.0
11377007803,11377007822,0.002434170848898144,0.0010203356847184237,8,8,0,0.0
11377007822,11377007801,0.006624200027185476,0.006624200027185476,2,2,0,0.0
3960700324,3966746405,0.00044711911410982093,0.0005669502588205038,6,6,0,0.0
3966746405,5913325097,0.0005316029866067729,0.0006381287256078656,5,5,0,0.0
5913325097,5913325099,0.0005049715518564997,0.0005739740853822989,4,4,0,0.0
5913325099,5913325096,0.000641747619638409,0.000641747619638409,2,2,0,0.0
11383450518,11383450486,0.0006990345825409094,0.0006272439201289283,3,3,0,0.0
2093022947,11368447933,0.0033734309873258653,0.0017862302023243552,11,11,0,0.0
11368447933,4054947893,0.0033734309873258653,0.0017862302023243552,11,11,0,0.0
5172386545,11368370544,0.007314409834405036,0.0014569081946613394,7,7,0,0.0
11368370544,11368370551,0.009662452143667141,0.0014569081946613394,5,5,0,0.0
5172386356,5172386357,0.008008766249849078,0.0007946733005588218,10,10,0,0.0
5172386357,5172386358,0.006405941292236799,0.0006218831390977432,6,6,0,0.0
5172386358,5172386685,0.012222125952812567,0.0018381817815587413,3,3,0,0.0
5172386685,5172386544,0.02051467869736113,0.018249729756606894,4,4,0,0.0
5172386544,11368370589,0.02051467869736113,0.018249729756606894,4,4,0,0.0
11368370589,11368370590,0.012222125952812567,0.0018381817815587413,3,3,0,0.0
11368370590,11368370595,0.034661277731655046,0.034661277731655046,1,1,0,0.0
4654975983,6168025708,0.020015562691101968,0.020015562691101968,2,2,0,0.0
2094031773,9352983254,0.026224739651821725,0.01021004306609111,4,4,0,0.0
9352983254,9352983237,0.021695237449589632,0.005996760130197009,5,5,0,0.0
9352983237,9352983221,0.006683013302386865,0.005996760130197009,5,5,0,0.0
7259984490,7259984517,0.0002833865010346206,0.00037051039787448504,3,3,0,0.0
7259984517,7259984526,0.0002833865010346206,0.00037051039787448504,3,3,0,0.0
5130438563,5172386860,0.0037231093773602716,0.0008747097514753706,8,8,0,0.0
5172386860,5172386848,0.005811145733977336,0.005978704219078641,4,4,0,0.0
5172386848,437306384,0.005484340741664631,0.0041771207724138094,5,5,0,0.0
5913323481,5913323483,0.001933191894176755,6.4898039177652e-05,14,14,0,0.0
5913323483,5913323484,0.0036237964006936526,7.847808303697712e-05,17,17,0,0.0
5913323484,9274304189,0.0069370168797196295,0.0055853176071647,4,4,0,0.0
9274304189,9274304202,0.002024464456384606,0.0006360145597068478,7,7,0,0.0
3582943805,3966737350,0.007612992076420143,0.0014571020936135128,17,17,0,0.0
3966737350,4682895174,0.011174703008623318,0.0018277042862243648,23,23,0,0.0
4682895174,4682895173,0.02337065262701931,0.017043835554418105,4,4,0,0.0
4682895186,4682895589,0.0005549518379836315,0.0005549518379836315,1,1,0,0.0
4682895589,4682895187,0.003657501471160299,0.003076342127321464,4,4,0,0.0
4682895187,4682895169,0.003228836948349022,0.001514178857103914,5,5,0,0.0
4682895169,9259996657,0.002953263152096801,0.0008204001092168836,5,5,0,0.0
2090306809,9081636046,0.0007044151983883079,0.000521110077688813,8,8,0,0.0
9081636046,12872576430,0.0007044151983883079,0.000521110077688813,8,8,0,0.0
12872576430,12923510322,0.0005977474770146385,0.0005977474770146385,2,2,0,0.0
7868195246,7868203104,0.007719625193127223,0.005476727633216904,5,5,0,0.0
7868203104,7868203101,0.00887208175301927,0.008839968016028623,4,4,0,0.0
7868203101,7868203107,0.00887208175301927,0.008839968016028623,4,4,0,0.0
7868203107,7868195277,0.011534986069117991,0.012203208398840341,5,5,0,0.0
7868195277,7868195279,0.009855338739867246,0.008839968016028623,6,6,0,0.0
9081625472,9327481109,0.0011386133996916397,8.163714724894718e-05,19,19,0,0.0
9327481109,8900434790,0.0012980437585272525,8.163714724894718e-05,19,19,0,0.0
8900434790,8900434793,0.0022031287777523802,0.00080189953972038,11,11,0,0.0
2088594470,9327481245,0.005532193510522425,0.0015458953177367243,5,5,0,0.0
9327481245,2088595643,0.006529102336378271,0.005162894035643622,4,4,0,0.0
2088595643,9327481219,0.008636387674962137,0.00877989275355052,3,3,0,0.0
9327481219,4635731323,0.004544665596710779,0.0017048258708985057,6,6,0,0.0
4635731323,9081625506,0.004400025734040217,0.0015483142094235398,5,5,0,0.0
9081625506,9327481327,0.015583374953599165,0.015583374953599165,1,1,0,0.0
9259996681,3582943809,0.0072747807112099215,0.0001927332751710895,4,4,0,0.0
3582943809,3582943806,0.007059321628242287,0.00035234484404082675,5,5,0,0.0
3582943806,4682895174,0.014374346309116751,0.014374346309116751,2,2,0,0.0
4682895174,3966737350,0.004454949166156398,0.00215560260972856,14,14,0,0.0
3966737350,3582943805,0.00448622725155394,0.0014855977705016481,13,13,0,0.0
7868195279,7868195277,0.009350217850010672,0.00639372836030146,6,6,0,0.0
7868195277,7868203107,0.008330946029506842,0.00593066661341423,6,6,0,0.0
7868203107,7868203101,0.017072017874880094,0.017072017874880094,2,2,0,0.0
7868203101,7868203104,0.017072017874880094,0.017072017874880094,2,2,0,0.0
7868203104,7868195246,0.028659291846722793,0.028659291846722793,1,1,0,0.0
11383564598,11383564597,0.0038980962700499522,0.0038980962700499522,1,1,0,0.0
2087123451,2925528387,0.005598286622095318,0.0038980962700499522,7,7,0,0.0
2925528387,2838918629,0.0056994891514203895,0.0038980962700499522,5,5,0,0.0
2838918629,2094043174,0.005335544419257529,0.0038980962700499522,5,5,0,0.0
2094043174,2094039474,0.002622721780389715,0.0038980962700499522,3,3,0,0.0
2094039474,2094041221,0.0038670267191425714,0.0022815722302772182,7,7,0,0.0
9422127079,9422127068,0.028710219258773286,0.011238900454859457,4,4,0,0.0
9422127068,9422127077,0.028710219258773286,0.011238900454859457,4,4,0,0.0
9422127077,9422127064,0.03772223270610664,0.020803621992945692,3,3,0,0.0
9422127064,9078652286,0.03772223270610664,0.020803621992945692,3,3,0,0.0
9201224532,2093021682,0.03382784120368851,0.009110057521300893,3,3,0,0.0
4654975958,4654975954,0.025240264360285303,0.0005164357676425174,4,4,0,0.0
11383436927,11383436922,0.002198290234373846,0.002198290234373846,1,1,0,0.0
6440411710,13073418391,0.0025985185122628348,0.00162127672096626,9,9,0,0.0
13073418391,2090305029,0.0030749406132332575,0.00162127672096626,7,7,0,0.0
2090305029,13073418385,0.0030749406132332575,0.00162127672096626,7,7,0,0.0
13073418385,11005384325,0.0030749406132332575,0.00162127672096626,7,7,0,0.0
6440411699,11005384327,0.0032079891696637436,0.00180404990365642,7,7,0,0.0
11005384327,11368472935,0.0032079891696637436,0.00180404990365642,7,7,0,0.0
11368472935,11368472915,0.004269553088821014,0.0018977769152093357,8,8,0,0.0
11368472915,11368472921,0.002198290234373846,0.002198290234373846,1,1,0,0.0
6518898207,6518898204,9.894997409329306e-05,9.894997409329306e-05,2,2,0,0.0
6518898204,6518850350,9.894997409329306e-05,9.894997409329306e-05,2,2,0,0.0
6518850350,6518850349,8.358733110786926e-05,8.358733110786926e-05,1,1,0,0.0
2925528373,2093023623,0.005105656762295862,0.0017529915535077095,18,18,0,0.0
2093023623,9201224542,0.006144805247166202,0.0073866714251407005,5,5,0,0.0
9201224542,9201224534,0.016964500380346078,0.0086432201215267,6,6,0,0.0
9201224534,2925528368,0.009221963648319077,0.0024395309659685296,12,12,0,0.0
2925528368,2093021684,0.004002627247185433,0.00040335373142164445,8,8,0,0.0
2093021684,9201224529,0.007165084655133679,0.0012683993265500907,4,4,0,0.0
9201224529,9201224530,6.34650022251573e-05,6.34650022251573e-05,2,2,0,0.0
9201224530,2093023618,0.00019816205724782136,8.358733110786926e-05,3,3,0,0.0
2093023618,9201224528,8.358733110786926e-05,8.358733110786926e-05,1,1,0,0.0
414688688,4634179975,0.001446805838948139,0.0004613112275125385,21,21,0,0.0
4634179975,414688690,0.02222655404132669,0.0061710044887436834,8,8,0,0.0
5348067224,4654975930,0.0011763473585427908,0.001300717424628798,17,17,0,0.0
4654975930,1980805248,0.0011763473585427908,0.001300717424628798,17,17,0,0.0
1980805248,3960700332,0.001189640036456123,0.0013834164307825873,16,16,0,0.0
3960700332,3960700331,0.0011712083430907723,0.001300717424628798,15,15,0,0.0
7461497761,7461497759,0.005701310013759716,0.002678349169516799,3,3,0,0.0
8900434793,8236242988,0.002448505604846186,0.0024294348734833562,8,8,0,0.0
